epoch,train_loss,validation_loss,validation_macro_f1,validation_accuracy,architecture,regime,seed
28,0.0496010307621976,0.1052421071308195,0.9656317241255584,0.9589490968801314,vit_b_16,standard_ce,42
29,0.0480376782337684,0.0891094845039112,0.9632007787799372,0.9589490968801314,vit_b_16,standard_ce,42
30,0.0432222769901758,0.0943410861594923,0.9657175165038796,0.9589490968801314,vit_b_16,standard_ce,42
1,1.3212682871072698,1.0644122442392685,0.5822315953267232,0.6157635467980296,yolov8n_cls,balanced_ce,1337
2,0.622461748563133,0.4204549738534761,0.8543038416581745,0.8357963875205254,yolov8n_cls,balanced_ce,1337
3,0.4231350728204254,0.3329304991097286,0.88647178866834,0.8916256157635468,yolov8n_cls,balanced_ce,1337
4,0.2887493472971899,0.3408608394300287,0.8863888304604105,0.8752052545155994,yolov8n_cls,balanced_ce,1337
5,0.2471568582661332,0.1756178409790953,0.9459143312541518,0.9490968801313628,yolov8n_cls,balanced_ce,1337
6,0.219771712442274,0.0938133704850728,0.9699458663589368,0.9704433497536946,yolov8n_cls,balanced_ce,1337
7,0.1629789782953178,0.1766321725244152,0.936528569190606,0.9326765188834154,yolov8n_cls,balanced_ce,1337
8,0.1310551943463684,0.2531843701949456,0.910876149291571,0.9146141215106732,yolov8n_cls,balanced_ce,1337
9,0.1547320165103448,0.1777607238008862,0.9344553331567595,0.9359605911330048,yolov8n_cls,balanced_ce,1337
10,0.1259570713896428,0.1077873091135412,0.9623626788387298,0.9573070607553368,yolov8n_cls,balanced_ce,1337
11,0.1018727100743979,0.6600605772948887,0.8544868682639806,0.8423645320197044,yolov8n_cls,balanced_ce,1337
12,0.1082816661451738,0.0405540264002085,0.9917805383022774,0.9901477832512317,yolov8n_cls,balanced_ce,1337
13,0.0858164147275822,0.0553870286199161,0.9825645725643892,0.9852216748768472,yolov8n_cls,balanced_ce,1337
14,0.0874087644272822,0.0673807864796143,0.9835212326509026,0.9835796387520526,yolov8n_cls,balanced_ce,1337
15,0.0742783100656863,0.0744302181698296,0.9834436043807864,0.9802955665024632,yolov8n_cls,balanced_ce,1337
16,0.0679331601847794,0.0480961311543176,0.984930566584362,0.9835796387520526,yolov8n_cls,balanced_ce,1337
17,0.0589404514167451,0.0312060234251574,0.9880950544654304,0.9901477832512317,yolov8n_cls,balanced_ce,1337
18,0.0430596359106851,0.0308384985184336,0.9932633919198806,0.9917898193760264,yolov8n_cls,balanced_ce,1337
19,0.0506090863861523,0.0454694345376105,0.9870784581267824,0.986863711001642,yolov8n_cls,balanced_ce,1337
20,0.0428206524158204,0.0431398398125137,0.9897840812188936,0.9885057471264368,yolov8n_cls,balanced_ce,1337
21,0.0366995513637227,0.0272904111811056,0.9930851520986878,0.9917898193760264,yolov8n_cls,balanced_ce,1337
22,0.0396432410372398,0.0155512532983923,0.9972060312628028,0.9967159277504104,yolov8n_cls,balanced_ce,1337
23,0.0353747509629424,0.0316203415358656,0.990539974959866,0.9901477832512317,yolov8n_cls,balanced_ce,1337
24,0.0359983179096283,0.0275594063790603,0.9930851520986878,0.9917898193760264,yolov8n_cls,balanced_ce,1337
25,0.0277840617995034,0.0198541629445098,0.9955555555555556,0.9950738916256158,yolov8n_cls,balanced_ce,1337
26,0.0312211669755605,0.0456328673137402,0.9871151140042064,0.9852216748768472,yolov8n_cls,balanced_ce,1337
27,0.0233698787763452,0.0227232288643954,0.9915044589047184,0.9917898193760264,yolov8n_cls,balanced_ce,1337
28,0.0301542875548474,0.0263840866316039,0.9927513330626128,0.9917898193760264,yolov8n_cls,balanced_ce,1337
29,0.0240728771471154,0.0234778187533401,0.99159198673107,0.9901477832512317,yolov8n_cls,balanced_ce,1337
30,0.0223470715327951,0.0250977343714861,0.9942356444514716,0.993431855500821,yolov8n_cls,balanced_ce,1337
1,1.2661491523937098,1.1428412153998817,0.406443544924861,0.3957307060755337,yolov8n_cls,balanced_ce,2025
2,0.651252221327884,0.3843934047594055,0.8713460241612394,0.8686371100164204,yolov8n_cls,balanced_ce,2025
3,0.3746483454961978,0.2247815739442953,0.9410622736594092,0.9392446633825944,yolov8n_cls,balanced_ce,2025
4,0.3199615046552174,0.1884396368353237,0.93414711605795,0.9408866995073892,yolov8n_cls,balanced_ce,2025
5,0.2510960382375021,0.3076003488452955,0.8702401517349299,0.8768472906403941,yolov8n_cls,balanced_ce,2025
6,0.2203662411818814,0.1215154128439712,0.9706074622139278,0.9655172413793104,yolov8n_cls,balanced_ce,2025
7,0.2013384831339278,0.3809922904583621,0.8773311198481815,0.8587848932676518,yolov8n_cls,balanced_ce,2025
8,0.1603737503080669,0.0703360610358625,0.978757311948103,0.9786535303776684,yolov8n_cls,balanced_ce,2025
9,0.1417822918188488,0.0794216354051834,0.9754217483158693,0.9753694581280788,yolov8n_cls,balanced_ce,2025
10,0.115559727349605,0.0548146062382238,0.9845419064327052,0.986863711001642,yolov8n_cls,balanced_ce,2025
11,0.1066870384023038,0.0904859995778362,0.973290763508732,0.9720853858784894,yolov8n_cls,balanced_ce,2025
12,0.073705118931568,0.0372536953948499,0.991444877974786,0.9901477832512317,yolov8n_cls,balanced_ce,2025
13,0.082456238722995,0.0674843929275221,0.978785556894514,0.9753694581280788,yolov8n_cls,balanced_ce,2025
14,0.0808809975577888,0.048175587638454,0.9879357893819778,0.9852216748768472,yolov8n_cls,balanced_ce,2025
15,0.0799081747706567,0.0328243572405602,0.9946010367983656,0.993431855500821,yolov8n_cls,balanced_ce,2025
16,0.074375868065574,0.1339801225198772,0.9553303303303304,0.9458128078817734,yolov8n_cls,balanced_ce,2025
17,0.0482576909149311,0.0251203460805423,0.9985177908945,0.9983579638752051,yolov8n_cls,balanced_ce,2025
18,0.0615111482570271,0.0358771196377657,0.989983885576227,0.9885057471264368,yolov8n_cls,balanced_ce,2025
19,0.0450263214034072,0.0198342136615101,0.9945939185192256,0.993431855500821,yolov8n_cls,balanced_ce,2025
20,0.0422564692065276,0.0316528873579279,0.9912675048193018,0.9901477832512317,yolov8n_cls,balanced_ce,2025
21,0.0446263403106343,0.0207717685879182,0.9955555555555556,0.9950738916256158,yolov8n_cls,balanced_ce,2025
22,0.0386700357837514,0.011739498856118,1.0,1.0,yolov8n_cls,balanced_ce,2025
23,0.0332210621526481,0.0178808050103216,0.9970363355780022,0.9967159277504104,yolov8n_cls,balanced_ce,2025
24,0.0336095072622026,0.0306958816639699,0.9927513330626128,0.9917898193760264,yolov8n_cls,balanced_ce,2025
25,0.0385819290867746,0.0170591087439915,0.9955555555555556,0.9950738916256158,yolov8n_cls,balanced_ce,2025
26,0.0351635752753182,0.0279218569011404,0.9912675048193018,0.9901477832512317,yolov8n_cls,balanced_ce,2025
27,0.0266111681679744,0.0216601966717395,0.9925957081394636,0.9917898193760264,yolov8n_cls,balanced_ce,2025
28,0.0314404336951455,0.0233095622096174,0.9897840812188936,0.9885057471264368,yolov8n_cls,balanced_ce,2025
29,0.0254434614070741,0.0188678585372143,0.9942356444514716,0.993431855500821,yolov8n_cls,balanced_ce,2025
30,0.0276842361312811,0.0353172338901818,0.985591087612694,0.9852216748768472,yolov8n_cls,balanced_ce,2025
1,1.2501645045875456,0.8198654915898892,0.678453514365521,0.6978653530377669,yolov8n_cls,balanced_ce,27182
2,0.5395271805813945,0.4105010721679587,0.8409302939623307,0.8390804597701149,yolov8n_cls,balanced_ce,27182
3,0.3692690394569993,0.2212248126470005,0.923565819597314,0.9211822660098522,yolov8n_cls,balanced_ce,27182
4,0.3109285696371996,0.2238431931496253,0.9151891143689416,0.9195402298850576,yolov8n_cls,balanced_ce,27182
5,0.2461785191967952,0.1986604187582513,0.9261333040728096,0.9310344827586208,yolov8n_cls,balanced_ce,27182
6,0.195686257553331,0.1703824949969211,0.9193685554926928,0.9326765188834154,yolov8n_cls,balanced_ce,27182
7,0.1860022655768428,0.1702691537308184,0.9345035569821498,0.9458128078817734,yolov8n_cls,balanced_ce,27182
8,0.1535511337600399,0.0854817038931087,0.9802697547995112,0.9770114942528736,yolov8n_cls,balanced_ce,27182
9,0.1354503169845665,0.1405494616585607,0.9544395091540732,0.9490968801313628,yolov8n_cls,balanced_ce,27182
10,0.1116338652183804,0.0700550176362294,0.9815841315548844,0.9786535303776684,yolov8n_cls,balanced_ce,27182
11,0.1197445664836358,0.0538783526852457,0.981427962721968,0.9802955665024632,yolov8n_cls,balanced_ce,27182
12,0.1013676266652418,0.078438426895535,0.9670394027458956,0.9753694581280788,yolov8n_cls,balanced_ce,27182
13,0.0903455081011163,0.0695997712329299,0.9752065523848286,0.9770114942528736,yolov8n_cls,balanced_ce,27182
14,0.0740982586023625,0.0305583181994399,0.9927700941211072,0.9917898193760264,yolov8n_cls,balanced_ce,27182
15,0.0754723594234257,0.0579935714131456,0.9901590276257304,0.9885057471264368,yolov8n_cls,balanced_ce,27182
16,0.0778640726800543,0.0476067833272107,0.9853215659765866,0.986863711001642,yolov8n_cls,balanced_ce,27182
17,0.0567519394549916,0.0291820558702515,0.99159198673107,0.9901477832512317,yolov8n_cls,balanced_ce,27182
18,0.058375969290838,0.0483129904873069,0.9876160661922048,0.9852216748768472,yolov8n_cls,balanced_ce,27182
19,0.0435620650966604,0.0186384199493012,0.9943515340496968,0.9950738916256158,yolov8n_cls,balanced_ce,27182
20,0.0469777478333988,0.0318776278264135,0.988793044403034,0.986863711001642,yolov8n_cls,balanced_ce,27182
21,0.041074743398804,0.0349424046908515,0.9872758566776648,0.9852216748768472,yolov8n_cls,balanced_ce,27182
22,0.0456224240074572,0.0399220941763383,0.9884357003212006,0.986863711001642,yolov8n_cls,balanced_ce,27182
23,0.0445094362248278,0.0520202323369229,0.9842472277950282,0.9835796387520526,yolov8n_cls,balanced_ce,27182
24,0.0311821650579466,0.0296391893246276,0.9927513330626128,0.9917898193760264,yolov8n_cls,balanced_ce,27182
25,0.0301881681914933,0.0167619670742789,0.9942356444514716,0.993431855500821,yolov8n_cls,balanced_ce,27182
26,0.0353809854225214,0.0329793911780519,0.9912892461063124,0.9901477832512317,yolov8n_cls,balanced_ce,27182
27,0.0252216486780788,0.0344683621124607,0.9897840812188936,0.9885057471264368,yolov8n_cls,balanced_ce,27182
1,1.273321042999442,0.8829722130435637,0.6255173970414613,0.6436781609195402,yolov8n_cls,balanced_ce,31415
2,0.6111721642407046,0.4812670367691904,0.8229347879806267,0.8111658456486043,yolov8n_cls,balanced_ce,31415
3,0.411273025848325,0.3133222554704826,0.8978186851835922,0.8883415435139573,yolov8n_cls,balanced_ce,31415
4,0.3013056612496635,0.3556336665370047,0.8326445339318036,0.8456486042692939,yolov8n_cls,balanced_ce,31415
5,0.2603681671415146,0.3524937506379752,0.8857062383874541,0.8834154351395731,yolov8n_cls,balanced_ce,31415
6,0.2087396816754802,0.1548786990601441,0.9530335691840116,0.9458128078817734,yolov8n_cls,balanced_ce,31415
7,0.1658202497056163,0.1094927305878676,0.9730878106177676,0.9704433497536946,yolov8n_cls,balanced_ce,31415
8,0.1570544493690735,0.1239242555943664,0.9472209535988309,0.9540229885057472,yolov8n_cls,balanced_ce,31415
9,0.1243668119182486,0.3322569656721813,0.8829985509348168,0.8637110016420362,yolov8n_cls,balanced_ce,31415
10,0.1361461154592791,0.0537700256935285,0.9847921545257604,0.986863711001642,yolov8n_cls,balanced_ce,31415
11,0.1200104074719605,0.0491754233543508,0.9930851520986878,0.9917898193760264,yolov8n_cls,balanced_ce,31415
12,0.0826190684560313,0.0334672537526767,0.9929682024442776,0.993431855500821,yolov8n_cls,balanced_ce,31415
13,0.0716334699916609,0.0687088289119193,0.9794095753858408,0.9802955665024632,yolov8n_cls,balanced_ce,31415
14,0.0676678471817178,0.0328768389232606,0.9888905999559422,0.9885057471264368,yolov8n_cls,balanced_ce,31415
15,0.0716771396122519,0.02723216409038,0.995840250485084,0.9967159277504104,yolov8n_cls,balanced_ce,31415
16,0.0498315974827757,0.039521175756292,0.989008688822588,0.9917898193760264,yolov8n_cls,balanced_ce,31415
17,0.0567424535568024,0.0393003009577788,0.9886341246876456,0.986863711001642,yolov8n_cls,balanced_ce,31415
18,0.0632119605203137,0.0426063489334043,0.985188715286774,0.9901477832512317,yolov8n_cls,balanced_ce,31415
19,0.0404198040639055,0.0302911162810715,0.9915487406938968,0.9917898193760264,yolov8n_cls,balanced_ce,31415
20,0.0595852297472543,0.0207124667835524,0.993031622945613,0.993431855500821,yolov8n_cls,balanced_ce,31415
21,0.0461864402835209,0.0350133747699015,0.9929885342850086,0.9917898193760264,yolov8n_cls,balanced_ce,31415
22,0.0367024578877539,0.0193516562269596,0.993031622945613,0.993431855500821,yolov8n_cls,balanced_ce,31415
23,0.0298907482476089,0.0199148135673796,0.9957205176030116,0.9950738916256158,yolov8n_cls,balanced_ce,31415
1,1.258700394504728,1.0240803371705054,0.5554867495207388,0.548440065681445,yolov8n_cls,balanced_ce,42
2,0.5997261035316648,0.3513703965788404,0.8953362395177161,0.8850574712643678,yolov8n_cls,balanced_ce,42
3,0.3665577593503392,0.2359388552863022,0.9328090417022769,0.9392446633825944,yolov8n_cls,balanced_ce,42
4,0.2734032120771693,0.218033424249815,0.9306487634843847,0.9277504105090312,yolov8n_cls,balanced_ce,42
5,0.2446692053510141,0.1380935852555022,0.9489321596114448,0.9523809523809524,yolov8n_cls,balanced_ce,42
6,0.192422753101074,0.2821034841202749,0.9160890794500206,0.9047619047619048,yolov8n_cls,balanced_ce,42
7,0.1524410839868555,0.10029719702667,0.9608742482198434,0.9638752052545156,yolov8n_cls,balanced_ce,42
8,0.1496534821438244,0.0864425539291404,0.9827406085679546,0.9802955665024632,yolov8n_cls,balanced_ce,42
9,0.121376042305009,0.0672444283766503,0.9804369255244963,0.9786535303776684,yolov8n_cls,balanced_ce,42
10,0.1177305826652133,0.0510399506009858,0.9914685626427212,0.9901477832512317,yolov8n_cls,balanced_ce,42
11,0.0947681152810111,0.1020223635366593,0.959012907103428,0.9589490968801314,yolov8n_cls,balanced_ce,42
12,0.0781968068887982,0.0562457807288674,0.9843878289178524,0.9819376026272578,yolov8n_cls,balanced_ce,42
13,0.0738485511078095,0.0474524205651482,0.9839606283149736,0.9819376026272578,yolov8n_cls,balanced_ce,42
14,0.0759318238710215,0.0457329646070994,0.9886795403807894,0.9885057471264368,yolov8n_cls,balanced_ce,42
15,0.0627247087140232,0.0822970676503476,0.9776697522846954,0.9753694581280788,yolov8n_cls,balanced_ce,42
16,0.0452079615878147,0.0333603439250064,0.9886070470761202,0.986863711001642,yolov8n_cls,balanced_ce,42
17,0.0497179681014577,0.03230796040805,0.9927688521376156,0.9917898193760264,yolov8n_cls,balanced_ce,42
18,0.0444998152763541,0.0374851624140353,0.991444877974786,0.9901477832512317,yolov8n_cls,balanced_ce,42
19,0.0478576146641104,0.0203966854754927,0.9955555555555556,0.9950738916256158,yolov8n_cls,balanced_ce,42
20,0.0477725680652344,0.0223838486639883,0.9957205176030116,0.9950738916256158,yolov8n_cls,balanced_ce,42
21,0.03822003537478,0.0222759365936823,0.9955555555555556,0.9950738916256158,yolov8n_cls,balanced_ce,42
22,0.032496713340996,0.0210943096768484,0.9957205176030116,0.9950738916256158,yolov8n_cls,balanced_ce,42
23,0.0290771498104233,0.0143013725459441,0.9957297345925512,0.9950738916256158,yolov8n_cls,balanced_ce,42
24,0.0292299965029886,0.0113323581158772,0.9972111671748652,0.9967159277504104,yolov8n_cls,balanced_ce,42
25,0.0256207286670962,0.027859781864168,0.9940753724802804,0.993431855500821,yolov8n_cls,balanced_ce,42
26,0.0327698205136129,0.0170056002737559,0.9970363355780022,0.9967159277504104,yolov8n_cls,balanced_ce,42
27,0.0281814737052301,0.0169680078937526,0.9970363355780022,0.9967159277504104,yolov8n_cls,balanced_ce,42
28,0.0220544005749069,0.0206258301141447,0.9955555555555556,0.9950738916256158,yolov8n_cls,balanced_ce,42
29,0.024380376880337,0.0204176564275765,0.9955555555555556,0.9950738916256158,yolov8n_cls,balanced_ce,42
30,0.0239765070280574,0.0149168881957766,0.9970363355780022,0.9967159277504104,yolov8n_cls,balanced_ce,42
31,0.017337333537337,0.0185589427434287,0.9970363355780022,0.9967159277504104,yolov8n_cls,balanced_ce,42
32,0.0180096848896067,0.0212063965447283,0.9955555555555556,0.9950738916256158,yolov8n_cls,balanced_ce,42
1,0.5973181900324428,0.5794600945192409,0.1765075589073163,0.3251231527093596,yolov8n_cls,focal_loss,1337
2,0.590019872527969,0.5758738986572804,0.177342086597925,0.334975369458128,yolov8n_cls,focal_loss,1337
3,0.5811923130115851,0.5709308641297477,0.1883767993524091,0.3431855500821018,yolov8n_cls,focal_loss,1337
4,0.5728222403668771,0.5683995224963659,0.1902198825777162,0.3448275862068966,yolov8n_cls,focal_loss,1337
5,0.5669179101400929,0.564113316571184,0.2002908903453862,0.3563218390804598,yolov8n_cls,focal_loss,1337
6,0.5628127875981724,0.56063336662471,0.2002812184024267,0.3563218390804598,yolov8n_cls,focal_loss,1337
7,0.5604924198194212,0.5557812191974157,0.2264672483863256,0.3793103448275862,yolov8n_cls,focal_loss,1337
8,0.5571290349080399,0.5570875891715239,0.1896376757122453,0.3464696223316913,yolov8n_cls,focal_loss,1337
9,0.5527253484893557,0.5534945689202921,0.1988026840230665,0.354679802955665,yolov8n_cls,focal_loss,1337
10,0.5507459471850068,0.5522921372125498,0.2038271659670051,0.3579638752052545,yolov8n_cls,focal_loss,1337
11,0.549921050285413,0.5445909113523799,0.2408761488255396,0.3908045977011494,yolov8n_cls,focal_loss,1337
12,0.5470616697846062,0.549975242814407,0.1846061709726896,0.3431855500821018,yolov8n_cls,focal_loss,1337
13,0.5452029275349448,0.5410525283007003,0.2381324756059175,0.3924466338259442,yolov8n_cls,focal_loss,1337
14,0.5452606471435466,0.549097229792371,0.1848369254243754,0.3431855500821018,yolov8n_cls,focal_loss,1337
15,0.5430587986651121,0.5406638006075654,0.2246523538190205,0.3776683087027914,yolov8n_cls,focal_loss,1337
16,0.5422612607164835,0.5412665109329036,0.2092166258659305,0.3645320197044335,yolov8n_cls,focal_loss,1337
17,0.5400224641044027,0.539004000047549,0.2197633208408017,0.3743842364532019,yolov8n_cls,focal_loss,1337
18,0.5415154063219765,0.5399368737131504,0.2109365257513405,0.3661740558292282,yolov8n_cls,focal_loss,1337
19,0.5390805307507306,0.5351208015811463,0.2413916798003677,0.3940886699507389,yolov8n_cls,focal_loss,1337
20,0.5431130665676874,0.5400700404726225,0.2002812184024267,0.3563218390804598,yolov8n_cls,focal_loss,1337
21,0.5395914450261631,0.5331518911375788,0.2324620409693148,0.3858784893267651,yolov8n_cls,focal_loss,1337
22,0.5378616151575045,0.5246112265414596,0.2643938612620364,0.4170771756978653,yolov8n_cls,focal_loss,1337
23,0.5388408332591735,0.5358699967317002,0.2092166258659305,0.3645320197044335,yolov8n_cls,focal_loss,1337
24,0.5357756566498527,0.5368056041853768,0.2092166258659305,0.3645320197044335,yolov8n_cls,focal_loss,1337
25,0.539067667439868,0.5328849590274892,0.2246523538190205,0.3776683087027914,yolov8n_cls,focal_loss,1337
26,0.5378590107592631,0.5401234350768216,0.1901519091869399,0.348111658456486,yolov8n_cls,focal_loss,1337
27,0.5333565414580393,0.5319954511175797,0.234675132085133,0.3875205254515599,yolov8n_cls,focal_loss,1337
28,0.5364276035598795,0.5360564436818579,0.2105934725780986,0.3661740558292282,yolov8n_cls,focal_loss,1337
29,0.5386042450978592,0.5347505920430514,0.2100715322413435,0.3645320197044335,yolov8n_cls,focal_loss,1337
30,0.5388718738916259,0.5328086012689938,0.2217142477691736,0.3743842364532019,yolov8n_cls,focal_loss,1337
1,0.6408528339045747,0.6189302910724884,0.0500312781733546,0.1050903119868637,yolov8n_cls,focal_loss,2025
2,0.6356157090416692,0.6109026888712678,0.0562465977136635,0.1083743842364532,yolov8n_cls,focal_loss,2025
3,0.6206053159358422,0.5985020832670929,0.1007990712808866,0.1346469622331691,yolov8n_cls,focal_loss,2025
4,0.6118776450467235,0.6025290577282459,0.085015197568389,0.1247947454844006,yolov8n_cls,focal_loss,2025
5,0.6012513213291738,0.5905833563389645,0.1367418651838071,0.1592775041050903,yolov8n_cls,focal_loss,2025
6,0.5938308727762193,0.5852222834118873,0.1411585729571928,0.1625615763546798,yolov8n_cls,focal_loss,2025
7,0.5891471613270537,0.5861807578107211,0.1367975071487976,0.1592775041050903,yolov8n_cls,focal_loss,2025
8,0.5831143339614667,0.5788941397064034,0.1416073182676598,0.1625615763546798,yolov8n_cls,focal_loss,2025
9,0.5740289085150184,0.5666777211652796,0.1548562253685593,0.1724137931034483,yolov8n_cls,focal_loss,2025
10,0.570165331020087,0.5751178804876769,0.1395141964178676,0.160919540229885,yolov8n_cls,focal_loss,2025
11,0.5638128092712175,0.5563102248071254,0.1624857551253086,0.1789819376026272,yolov8n_cls,focal_loss,2025
12,0.5631260128557577,0.5606512309882441,0.1618383707789681,0.1756978653530377,yolov8n_cls,focal_loss,2025
13,0.5594250645495048,0.557893976104279,0.2112889609241939,0.2118226600985221,yolov8n_cls,focal_loss,2025
14,0.5555623172247137,0.5395707042737939,0.3284192109450683,0.3316912972085385,yolov8n_cls,focal_loss,2025
15,0.5506745041569004,0.5556659285462353,0.3337585008500003,0.3809523809523809,yolov8n_cls,focal_loss,2025
16,0.5490373646647314,0.5510833558973616,0.3731434176355427,0.4170771756978653,yolov8n_cls,focal_loss,2025
17,0.5502145840958258,0.537255512180391,0.3264649465786005,0.4072249589490969,yolov8n_cls,focal_loss,2025
18,0.5431906198784839,0.54074156176672,0.2900025019032143,0.3924466338259442,yolov8n_cls,focal_loss,2025
19,0.5405418846435412,0.5326433239507753,0.292116898650838,0.4022988505747126,yolov8n_cls,focal_loss,2025
20,0.5431741006973548,0.5234681221064675,0.3022460096889295,0.4105090311986863,yolov8n_cls,focal_loss,2025
21,0.5386836908194638,0.5337749627619149,0.2825765154187315,0.3990147783251231,yolov8n_cls,focal_loss,2025
22,0.5375169942374808,0.531208160671303,0.2845078524878747,0.4006568144499179,yolov8n_cls,focal_loss,2025
23,0.5364677627706779,0.5315919632003421,0.2746716451723414,0.3924466338259442,yolov8n_cls,focal_loss,2025
24,0.5378874642987242,0.5330141968719282,0.2744900986556355,0.3924466338259442,yolov8n_cls,focal_loss,2025
1,0.6004003018193169,0.5844806978855227,0.1451413004797958,0.2676518883415435,yolov8n_cls,focal_loss,27182
2,0.5922179384265088,0.5768146496296712,0.1678364030461442,0.2939244663382594,yolov8n_cls,focal_loss,27182
3,0.578551711348951,0.5695036095742914,0.2152296905876938,0.348111658456486,yolov8n_cls,focal_loss,27182
4,0.5673420980232252,0.5627295437509008,0.2605841651700566,0.4121510673234811,yolov8n_cls,focal_loss,27182
5,0.5583176931304127,0.557843429114431,0.270693359708059,0.4367816091954023,yolov8n_cls,focal_loss,27182
6,0.5538798837334913,0.5531951834024076,0.2758456337791589,0.4417077175697865,yolov8n_cls,focal_loss,27182
7,0.5450353115011393,0.5497451924729622,0.2866694264412276,0.444991789819376,yolov8n_cls,focal_loss,27182
8,0.5421222644447233,0.544406367346571,0.2865922783955571,0.4482758620689655,yolov8n_cls,focal_loss,27182
9,0.5377974637991934,0.5429016551360708,0.2904609253162363,0.4466338259441708,yolov8n_cls,focal_loss,27182
10,0.5352044886361107,0.5364881091810799,0.2924153613156367,0.4482758620689655,yolov8n_cls,focal_loss,27182
11,0.533982324516417,0.5352944192921587,0.2845861388953044,0.4334975369458128,yolov8n_cls,focal_loss,27182
12,0.5289484258276298,0.5331054989536016,0.300054331512132,0.4417077175697865,yolov8n_cls,focal_loss,27182
13,0.5287758233677105,0.5284664661230516,0.3308317336944926,0.4597701149425287,yolov8n_cls,focal_loss,27182
14,0.5266874462523234,0.5261671447205818,0.3717292800166608,0.4893267651888341,yolov8n_cls,focal_loss,27182
15,0.5271531323347444,0.52831178453364,0.3798987544139007,0.4860426929392447,yolov8n_cls,focal_loss,27182
16,0.5254277710755387,0.5243195478356335,0.4169044228010647,0.5287356321839081,yolov8n_cls,focal_loss,27182
17,0.5248958976281338,0.5248975973998384,0.4208074534161491,0.5303776683087028,yolov8n_cls,focal_loss,27182
18,0.521255720960654,0.5231867870575885,0.4170129945747726,0.5254515599343186,yolov8n_cls,focal_loss,27182
19,0.5212909951884633,0.5208796223591897,0.4418081122001752,0.5566502463054187,yolov8n_cls,focal_loss,27182
20,0.5200391455149189,0.5168600834061947,0.4646777568484843,0.5862068965517241,yolov8n_cls,focal_loss,27182
21,0.5188365051532672,0.5201896787276996,0.4498873873873874,0.5665024630541872,yolov8n_cls,focal_loss,27182
22,0.5193591634711817,0.5239080899258944,0.4594690417410743,0.5779967159277504,yolov8n_cls,focal_loss,27182
23,0.5155493070035911,0.5117346639507901,0.4564450062552529,0.5763546798029556,yolov8n_cls,focal_loss,27182
24,0.5209540292961107,0.5175315649638622,0.4682601624965873,0.5894909688013136,yolov8n_cls,focal_loss,27182
25,0.5195806471765146,0.5172833546335474,0.4498254623665808,0.5665024630541872,yolov8n_cls,focal_loss,27182
26,0.5194939727942428,0.5163928845343723,0.4636846213489769,0.5829228243021346,yolov8n_cls,focal_loss,27182
27,0.5190328805329301,0.5135260287959783,0.4550780577644669,0.5730706075533661,yolov8n_cls,focal_loss,27182
28,0.5182136732161778,0.5126777496831171,0.4657828696126568,0.5862068965517241,yolov8n_cls,focal_loss,27182
29,0.5184121779272552,0.5149700132692584,0.4649737087817582,0.5845648604269293,yolov8n_cls,focal_loss,27182
30,0.5190503726106117,0.5110149344885094,0.4666032597975172,0.5878489326765188,yolov8n_cls,focal_loss,27182
31,0.5146096119143213,0.5154267586217138,0.4679159007805639,0.5878489326765188,yolov8n_cls,focal_loss,27182
32,0.5176907237259072,0.5111148303071854,0.4678930366452997,0.5894909688013136,yolov8n_cls,focal_loss,27182
1,0.6036794466586859,0.5976550391154923,0.0519175933846592,0.1067323481116584,yolov8n_cls,focal_loss,31415
2,0.5990385070835978,0.5907497038982185,0.065266118687377,0.1149425287356321,yolov8n_cls,focal_loss,31415
3,0.593049628621455,0.5929247875910478,0.0881766418789593,0.1313628899835796,yolov8n_cls,focal_loss,31415
4,0.5858991411742092,0.5872673894384225,0.1653055028462998,0.2085385878489326,yolov8n_cls,focal_loss,31415
5,0.5809571604737079,0.5794443130884656,0.1975323670548359,0.2413793103448276,yolov8n_cls,focal_loss,31415
6,0.5754359034536592,0.5768611672868087,0.2076214479342632,0.2758620689655172,yolov8n_cls,focal_loss,31415
7,0.568536693601491,0.5718235340220196,0.2230626228024698,0.3185550082101806,yolov8n_cls,focal_loss,31415
8,0.56405199606934,0.570834536466301,0.1989664327289028,0.3169129720853859,yolov8n_cls,focal_loss,31415
9,0.5628465534932584,0.568872751860783,0.1951084536225668,0.3234811165845648,yolov8n_cls,focal_loss,31415
10,0.559803158579057,0.5639594787447323,0.2016312712603157,0.3366174055829228,yolov8n_cls,focal_loss,31415
11,0.5535303497565861,0.5588756396461199,0.2185854445395175,0.3596059113300492,yolov8n_cls,focal_loss,31415
12,0.5527331502031149,0.561147864620478,0.1925037104941505,0.3464696223316913,yolov8n_cls,focal_loss,31415
13,0.5523680435123678,0.5552503088816437,0.207664478162075,0.3596059113300492,yolov8n_cls,focal_loss,31415
14,0.5487896907727622,0.5530678635747562,0.221436642946584,0.3727422003284072,yolov8n_cls,focal_loss,31415
15,0.5485252768167922,0.5492986417169055,0.2287014793273485,0.3809523809523809,yolov8n_cls,focal_loss,31415
16,0.5443391988797012,0.5555745287873279,0.193092866756393,0.348111658456486,yolov8n_cls,focal_loss,31415
17,0.5462301575655677,0.5510003963127512,0.2001811594202898,0.3530377668308703,yolov8n_cls,focal_loss,31415
18,0.542763403325173,0.5447295695690099,0.2317262839214207,0.3825944170771757,yolov8n_cls,focal_loss,31415
