architecture,regime,epoch,train_loss_mean,train_loss_min,train_loss_max,validation_loss_mean,validation_loss_min,validation_loss_max,validation_macro_f1_mean,validation_macro_f1_min,validation_macro_f1_max,validation_accuracy_mean,n_seeds
vit_b_16,focal_loss,24,0.09973278977775613,0.097019838943737,0.1015988664855437,0.13060186063910545,0.1161487469532219,0.1442017618854253,0.8588263007434304,0.8382961260790263,0.8810334621429563,0.8367816091954022,5
vit_b_16,focal_loss,25,0.09913308434489529,0.0961245574188044,0.1030366270398632,0.13255992640415432,0.1177290508704036,0.1466446121533711,0.8557031691575299,0.8423519334566274,0.8740910729300821,0.8334975369458129,5
vit_b_16,focal_loss,26,0.095962483748296,0.0941254110348874,0.0973657739825009,0.12798477740123354,0.1245858498003291,0.13253593043545,0.8560210140753461,0.8460458026313731,0.8669629170774212,0.8341543513957307,5
vit_b_16,focal_loss,27,0.09507156126973706,0.0925097002636359,0.1006442802468796,0.13004771318341707,0.1242691934206607,0.1357292218748571,0.8564741703748313,0.8511192038839522,0.8610972062462622,0.8344827586206897,5
vit_b_16,focal_loss,28,0.09602796057432308,0.0945847269769607,0.09750225227097,0.1295955408970123,0.1236135612176165,0.1448629193118053,0.8614001781391621,0.8513640728205032,0.8719111586043731,0.8394088669950739,5
vit_b_16,focal_loss,29,0.09242078618000801,0.0908339759194159,0.0947823902425112,0.13000119699437432,0.1242467782571789,0.1370351953655236,0.8560260405738067,0.8515443488224343,0.8597468124615324,0.8334975369458129,5
vit_b_16,focal_loss,30,0.0930368891031021,0.0861381092630916,0.0950620395646991,0.13031665767942152,0.126469650977155,0.140013916836975,0.8594984080820132,0.8556076505781012,0.870247220512102,0.8374384236453201,5
vit_b_16,focal_loss,31,0.09080749305511814,0.0896320591584136,0.0919442733687549,0.12772204756541006,0.1237631930506288,0.1349815106744249,0.8599388104307094,0.8546125970188703,0.8692140433138983,0.8377668308702791,5
vit_b_16,focal_loss,32,0.09225610676033318,0.0891893477347697,0.0944294934375424,0.12759519313356554,0.1242721357760562,0.1355134365202366,0.8618553219903375,0.8559101922625911,0.873838379146201,0.8399014778325122,4
vit_b_16,focal_loss,33,0.0931004423458253,0.0914279309564608,0.0947729537351898,0.12988538450403944,0.1245022962246035,0.1352684727834754,0.8569171390992921,0.8565798064494019,0.8572544717491823,0.8349753694581281,2
vit_b_16,focal_loss,34,0.09377625182507526,0.0894220845685118,0.0981304190816387,0.12987559143154095,0.1244644706668133,0.1352867121962686,0.8569171390992921,0.8565798064494019,0.8572544717491823,0.8349753694581281,2
vit_b_16,standard_ce,1,1.0518277421693183,1.0317322014086276,1.0604655166292445,0.7161657035448672,0.6381473235896068,0.8174251384531531,0.7378282234999503,0.6701346585638508,0.7758460075751419,0.7385878489326765,5
vit_b_16,standard_ce,2,0.6884563626513959,0.5976959993948208,0.7623844141071836,0.6464661996744341,0.5258713872561901,0.7875967683463261,0.7682684327799028,0.7175996580172819,0.8358050267369701,0.7543513957307061,5
vit_b_16,standard_ce,3,0.5181219702843831,0.4604799841011764,0.5928370884516536,0.5472547693597076,0.3860629732385645,0.7486855001089412,0.7884877048749607,0.7199277938983407,0.8631587245287207,0.7688013136288998,5
vit_b_16,standard_ce,4,0.42506910221647926,0.3399074291722008,0.4639576399682485,0.33565764473185355,0.2485731741771322,0.4221705399906302,0.8895638103415191,0.8701130564090873,0.9167544723937906,0.8725779967159278,5
vit_b_16,standard_ce,5,0.3544776826457944,0.335984521308138,0.3690006263121989,0.2818295519695003,0.2352232240103735,0.3646854738504526,0.9128050614155108,0.8833604933537832,0.9261440772119603,0.9024630541871922,5
vit_b_16,standard_ce,6,0.3310857064458942,0.2845510823655421,0.3601469389164594,0.2891334004504437,0.236843125279901,0.3373776542142107,0.9042876881321551,0.876894380250753,0.933275181565512,0.8926108374384236,5
vit_b_16,standard_ce,7,0.2710190135921451,0.2494392765008292,0.2879003927766334,0.29909291334927374,0.2379710267134292,0.431324661218474,0.9001125176620384,0.8415729100128629,0.9292359532525626,0.8896551724137931,5
vit_b_16,standard_ce,8,0.25125606280795715,0.2152075629661707,0.2857140398193118,0.28297576833094273,0.2475388893744432,0.3402543953682597,0.9019460327278219,0.8749685055087645,0.9252020815105144,0.8906403940886699,5
vit_b_16,standard_ce,9,0.23495479434152475,0.2304729444018985,0.2399152278638263,0.2579172045726494,0.206257335168779,0.2934444498741764,0.9112098517887979,0.8923057300261134,0.9311776257242472,0.9021346469622331,5
vit_b_16,standard_ce,10,0.2141081111298085,0.1830564788858584,0.2451376655215957,0.23517009823388846,0.1921097571626672,0.3108985916342837,0.9243600870420595,0.8994355956383705,0.9370274129412984,0.9146141215106732,5
vit_b_16,standard_ce,11,0.21197792639762736,0.1879165557938217,0.2404359661383138,0.25018698345068435,0.1949906238585661,0.3176172775000774,0.9208908457849502,0.9017059038118588,0.9323505480235112,0.9067323481116585,5
vit_b_16,standard_ce,12,0.1904722008769038,0.1712760257438113,0.2059601422405829,0.16479642926570032,0.1419656610327401,0.1971668018936523,0.9479902042563031,0.9301555390956204,0.9539299012888276,0.9389162561576354,5
vit_b_16,standard_ce,13,0.1771934933512617,0.1550504609759118,0.2030494820411678,0.186550481389896,0.1569738198187942,0.2602790955252248,0.9418560251352552,0.9189370391831038,0.9536055779879866,0.9356321839080459,5
vit_b_16,standard_ce,14,0.16398285447137004,0.1549700685146613,0.1676541916122545,0.1935598998111848,0.1273679832617441,0.2725314801353931,0.9335836387367648,0.902416576104551,0.9637375422029276,0.9238095238095239,5
vit_b_16,standard_ce,15,0.14526126568027245,0.1320133339319057,0.163281921819769,0.16502813198198432,0.1128070957359226,0.2092361718122595,0.9504562403251036,0.9395232096527708,0.9656812340311844,0.942200328407225,5
vit_b_16,standard_ce,16,0.1437464772031261,0.1140564864962926,0.1757016483792521,0.1864575245624105,0.1353205937543526,0.2610440342786472,0.9388348837484773,0.9058106515847768,0.9583411692535242,0.9287356321839081,5
vit_b_16,standard_ce,17,0.12623636946317804,0.1051143475531588,0.1503147450529418,0.14843339583055037,0.1133607782191047,0.1647192508178,0.9526070583578361,0.9398548051471176,0.9690975274799212,0.9454844006568145,5
vit_b_16,standard_ce,18,0.11525148763332793,0.1043793326661134,0.1330835716573027,0.13098433972512213,0.0829396524354937,0.1623540029590353,0.9588319002118959,0.945362858523937,0.9731598985626112,0.9533661740558292,5
vit_b_16,standard_ce,19,0.10674457404742863,0.0909593187508243,0.1326419575156248,0.17575562048691193,0.1274843061410123,0.2339967417305913,0.9446340231587795,0.923389354570464,0.9574180526740104,0.9389162561576356,5
vit_b_16,standard_ce,20,0.09786217368968966,0.0902834973928169,0.1166086424436741,0.13936790975150215,0.126469397388264,0.1572432111710163,0.9548930875230444,0.9489532078738292,0.9587713876052196,0.9461412151067323,5
vit_b_16,standard_ce,21,0.08582712241734894,0.0809180055710573,0.0935260081483683,0.11902851335741027,0.0967661351552737,0.1716140386555191,0.964765726015164,0.9491142771956724,0.975864062310777,0.9589490968801314,5
vit_b_16,standard_ce,22,0.0843712619447226,0.0696216857332494,0.0928611837458422,0.11185678104168084,0.0824126502367467,0.1422232962618712,0.9633838638932165,0.9489297820028526,0.974759735616477,0.9566502463054188,5
vit_b_16,standard_ce,23,0.07306836817778561,0.0684923136747574,0.0756680207860595,0.10987301904231013,0.0920679203122976,0.1481076818760882,0.9645509165368692,0.94236721005582,0.9759588812396938,0.9586206896551724,5
vit_b_16,standard_ce,24,0.06730740686885106,0.0591948216430751,0.085696601137676,0.12103808336311636,0.1012418554883223,0.1471794224627108,0.9645691445087106,0.9492452235660748,0.9734414585189676,0.9582922824302136,5
vit_b_16,standard_ce,25,0.0629753209432171,0.0518237200230098,0.0737971449765149,0.11590346927664352,0.0758295845001789,0.160646915533664,0.9672536890576888,0.9520874235668806,0.9761686347026318,0.9602627257799672,5
vit_b_16,standard_ce,26,0.0519874938696079,0.0454613118489749,0.0575129506196204,0.09847657758932193,0.0858456475173898,0.1142530174090944,0.9706517156166671,0.9652248916248825,0.9815214387366178,0.9642036124794746,5
vit_b_16,standard_ce,27,0.047407629550819216,0.0430111114171403,0.0543091911678521,0.09520482110908658,0.0763277859963807,0.1032816283955362,0.9710177118528389,0.9644456144045044,0.9754655359368992,0.9651888341543515,5
vit_b_16,standard_ce,28,0.0431343345501851,0.0345012340115249,0.0496010307621976,0.10197887321802583,0.0794929913772738,0.1241083068892433,0.9706763774580736,0.9638931386675708,0.9768840323202984,0.9645320197044336,5
vit_b_16,standard_ce,29,0.04568294324426006,0.0409887574347937,0.0490168490589503,0.09621654147211892,0.0891094845039112,0.1046770549698905,0.9702178145488347,0.9632007787799372,0.9732146715643908,0.9645320197044336,5
vit_b_16,standard_ce,30,0.03849462487605544,0.0347148062409227,0.0432222769901758,0.08808250015292601,0.0762965492873601,0.0973703136563619,0.9729411387391996,0.9657175165038796,0.9758818355767372,0.9671592775041052,5
vit_b_16,standard_ce,31,0.034698395366511973,0.0305250934307154,0.0443988824060255,0.0863103437893496,0.0739666461449098,0.0953205966089404,0.9755319170950048,0.9727846345508198,0.9773306793780931,0.970032840722496,4
vit_b_16,standard_ce,32,0.03319707768339075,0.0317231034961494,0.035865996468989,0.08434421593194891,0.070486141347337,0.0950272922298591,0.9771971163205592,0.9714605056837092,0.982930040264824,0.9720853858784894,4
vit_b_16,standard_ce,33,0.030397416745936077,0.0269373334237163,0.0342424043966539,0.08358844481362715,0.0702580117692403,0.0944957081564933,0.9771971163205592,0.9714605056837092,0.982930040264824,0.9720853858784894,4
vit_b_16,standard_ce,34,0.03245876882445167,0.027140983746254,0.0373484708317038,0.08349204993973465,0.06990574664866,0.0943471453074604,0.9771971163205592,0.9714605056837092,0.982930040264824,0.9720853858784894,4
yolov8n_cls,balanced_ce,1,1.273920676318539,1.2501645045875456,1.3212682871072698,0.9868343002886217,0.8198654915898892,1.1428412153998817,0.569626560235861,0.406443544924861,0.678453514365521,0.5802955665024631,5
yolov8n_cls,balanced_ce,2,0.6048278836489562,0.5395271805813945,0.651252221327884,0.40959737682577424,0.3513703965788404,0.4812670367691904,0.8569702374560174,0.8229347879806267,0.8953362395177161,0.8479474548440067,5
yolov8n_cls,balanced_ce,3,0.38897664859445735,0.3665577593503392,0.4231350728204254,0.26563959929156183,0.2212248126470005,0.3329304991097286,0.9163455217621864,0.88647178866834,0.9410622736594092,0.915927750410509,5
yolov8n_cls,balanced_ce,4,0.29886965898328793,0.2734032120771693,0.3199615046552174,0.26536215204035946,0.1884396368353237,0.3556336665370047,0.8998036716606981,0.8326445339318036,0.93414711605795,0.9018062397372744,5
yolov8n_cls,balanced_ce,5,0.24989375763859184,0.2446692053510141,0.2603681671415146,0.2344931888952239,0.1380935852555022,0.3524937506379752,0.915385237012158,0.8702401517349299,0.9489321596114448,0.9185550082101808,5
yolov8n_cls,balanced_ce,6,0.20739732919080814,0.192422753101074,0.2203662411818814,0.16453869230127682,0.0938133704850728,0.2821034841202749,0.9458089065399179,0.9160890794500206,0.9706074622139278,0.9438423645320198,5
yolov8n_cls,balanced_ce,7,0.17371621213971206,0.1524410839868555,0.2013384831339278,0.18753670886562665,0.10029719702667,0.3809922904583621,0.9364650609717096,0.8773311198481815,0.9730878106177676,0.93431855500821,5
yolov8n_cls,balanced_ce,8,0.1503376019854746,0.1310551943463684,0.1603737503080669,0.12387378892948472,0.0703360610358625,0.2531843701949456,0.959972955641194,0.910876149291571,0.9827406085679546,0.9609195402298851,5
yolov8n_cls,balanced_ce,9,0.13554149590740355,0.121376042305009,0.1547320165103448,0.1594466429826924,0.0672444283766503,0.3322569656721813,0.9455504134172031,0.8829985509348168,0.9804369255244963,0.9405582922824302,5
yolov8n_cls,balanced_ce,10,0.12140547241642412,0.1116338652183804,0.1361461154592791,0.06749338185650174,0.0510399506009858,0.1077873091135412,0.9809498867989601,0.9623626788387298,0.9914685626427212,0.9799671592775041,5
yolov8n_cls,balanced_ce,11,0.10861656754266183,0.0947681152810111,0.1200104074719605,0.19112454328979614,0.0491754233543508,0.6600605772948887,0.9522607307393592,0.8544868682639806,0.9930851520986878,0.949096880131363,5
yolov8n_cls,balanced_ce,12,0.08883405741736262,0.073705118931568,0.1082816661451738,0.0491918366344275,0.0334672537526767,0.078438426895535,0.9855241700770178,0.9670394027458956,0.9929682024442776,0.9862068965517242,5
yolov8n_cls,balanced_ce,13,0.08082003653023277,0.0716334699916609,0.0903455081011163,0.061726488451487115,0.0474524205651482,0.0695997712329299,0.9799853771089092,0.9752065523848286,0.9839606283149736,0.9799671592775041,5
yolov8n_cls,balanced_ce,14,0.07719753832803455,0.0676678471817178,0.0874087644272822,0.044944899169573636,0.0305583181994399,0.0673807864796143,0.988359451298144,0.9835212326509026,0.9927700941211072,0.9875205254515599,5
yolov8n_cls,balanced_ce,15,0.07281213851720876,0.0627247087140232,0.0799081747706567,0.0549554757128526,0.02723216409038,0.0822970676503476,0.9883427343149324,0.9776697522846954,0.995840250485084,0.986863711001642,5
yolov8n_cls,balanced_ce,16,0.06304253200019963,0.0452079615878147,0.0778640726800543,0.06051291133654078,0.0333603439250064,0.1339801225198772,0.9806396397579974,0.9553303303303304,0.989008688822588,0.9789819376026273,5
yolov8n_cls,balanced_ce,17,0.05408210068898558,0.0482576909149311,0.0589404514167451,0.031423337348356,0.0251203460805423,0.0393003009577788,0.9919215617832522,0.9880950544654304,0.9985177908945,0.9914614121510674,5
yolov8n_cls,balanced_ce,18,0.0541317058510436,0.0430596359106851,0.0632119605203137,0.03902402399818916,0.0308384985184336,0.0483129904873069,0.9894993873899744,0.985188715286774,0.9932633919198806,0.9891625615763548,5
yolov8n_cls,balanced_ce,19,0.04549497832284716,0.0404198040639055,0.0506090863861523,0.0269259739809972,0.0186384199493012,0.0454694345376105,0.9926256413890314,0.9870784581267824,0.9955555555555556,0.9924466338259442,5
yolov8n_cls,balanced_ce,20,0.047882533453647104,0.0422564692065276,0.0595852297472543,0.02995333408887916,0.0207124667835524,0.0431398398125137,0.9917193541979709,0.988793044403034,0.9957205176030116,0.9908045977011495,5
yolov8n_cls,balanced_ce,21,0.04136142214629238,0.0366995513637227,0.0461864402835209,0.028058779164691815,0.0207717685879182,0.0350133747699015,0.9928921308344945,0.9872758566776648,0.9955555555555556,0.9917898193760262,5
yolov8n_cls,balanced_ce,22,0.03862697441143966,0.032496713340996,0.0456224240074572,0.02153176244693132,0.011739498856118,0.0399220941763383,0.9948787744265257,0.9884357003212006,1.0,0.9944170771756978,5
yolov8n_cls,balanced_ce,23,0.0344146294796901,0.0290771498104233,0.0445094362248278,0.02714751299928676,0.0143013725459441,0.0520202323369229,0.9926547581056919,0.9842472277950282,0.9970363355780022,0.9921182266009853,5
yolov8n_cls,balanced_ce,24,0.032504996683191525,0.0292299965029886,0.0359983179096283,0.02480670887088375,0.0113323581158772,0.0306958816639699,0.9939497463496947,0.9927513330626128,0.9972111671748652,0.9930213464696224,4
yolov8n_cls,balanced_ce,25,0.030543721936216878,0.0256207286670962,0.0385819290867746,0.02038375515673705,0.0167619670742789,0.027859781864168,0.9948555320107159,0.9940753724802804,0.9955555555555556,0.9942528735632183,4
yolov8n_cls,balanced_ce,26,0.03363388704675325,0.0312211669755605,0.0353809854225214,0.030884928916672102,0.0170056002737559,0.0456328673137402,0.9916770501269557,0.9871151140042064,0.9970363355780022,0.9905582922824302,4
yolov8n_cls,balanced_ce,27,0.025846042331907126,0.0233698787763452,0.0281814737052301,0.023954948885587052,0.0169680078937526,0.0344683621124607,0.9927301459602694,0.9897840812188936,0.9970363355780022,0.9922003284072249,4
yolov8n_cls,balanced_ce,28,0.027883040608299936,0.0220544005749069,0.0314404336951455,0.023439826318455332,0.0206258301141447,0.0263840866316039,0.9926969899456873,0.9897840812188936,0.9955555555555556,0.9917898193760264,3
yolov8n_cls,balanced_ce,29,0.0246322384781755,0.0240728771471154,0.0254434614070741,0.020921111239376965,0.0188678585372143,0.0234778187533401,0.9937943955793657,0.99159198673107,0.9955555555555556,0.9928845101258895,3
yolov8n_cls,balanced_ce,30,0.024669271564044536,0.0223470715327951,0.0276842361312811,0.025110618819148167,0.0149168881957766,0.0353172338901818,0.9922876892140559,0.985591087612694,0.9970363355780022,0.9917898193760263,3
yolov8n_cls,balanced_ce,31,0.017337333537337,0.017337333537337,0.017337333537337,0.0185589427434287,0.0185589427434287,0.0185589427434287,0.9970363355780022,0.9970363355780022,0.9970363355780022,0.9967159277504104,1
yolov8n_cls,balanced_ce,32,0.0180096848896067,0.0180096848896067,0.0180096848896067,0.0212063965447283,0.0212063965447283,0.0212063965447283,0.9955555555555556,0.9955555555555556,0.9955555555555556,0.9950738916256158,1
yolov8n_cls,focal_loss,1,0.617551965307058,0.5973181900324428,0.6455090541202699,0.6009273017764287,0.5794600945192409,0.6241103862893993,0.10266382329745889,0.0500312781733546,0.1765075589073163,0.19934318555008207,5
yolov8n_cls,focal_loss,2,0.6088152914265128,0.590019872527969,0.6356157090416692,0.592800603339629,0.5758738986572804,0.6109026888712678,0.11237689296280721,0.0562465977136635,0.177342086597925,0.2118226600985221,5
yolov8n_cls,focal_loss,3,0.5955837440993539,0.578551711348951,0.6206053159358422,0.5854220714279388,0.5695036095742914,0.5985020832670929,0.13842739090318673,0.0881766418789593,0.2152296905876938,0.23415435139573065,5
yolov8n_cls,focal_loss,4,0.584969018016842,0.5673420980232252,0.6118776450467235,0.580638265766338,0.5627295437509008,0.6025290577282459,0.1628049939258546,0.085015197568389,0.2605841651700566,0.26765188834154346,5
yolov8n_cls,focal_loss,5,0.5760294095325973,0.5583176931304127,0.6012513213291738,0.5726454414757602,0.557843429114431,0.5905833563389645,0.1961964729305357,0.1367418651838071,0.270693359708059,0.29753694581280793,5
yolov8n_cls,focal_loss,6,0.5701185720163824,0.5538798837334913,0.5938308727762193,0.5674176547131907,0.5531951834024076,0.5852222834118873,0.2095192517710564,0.1411585729571928,0.2758456337791589,0.31297208538587845,5
yolov8n_cls,focal_loss,7,0.5638264545656885,0.5450353115011393,0.5891471613270537,0.564479685064607,0.5497451924729622,0.5861807578107211,0.24121538911599077,0.1367975071487976,0.3330801408011333,0.341871921182266,5
yolov8n_cls,focal_loss,8,0.5594537653738669,0.5421222644447233,0.5831143339614667,0.5610791064835534,0.544406367346571,0.5788941397064034,0.2246625472347097,0.1416073182676598,0.3065090310691835,0.3471264367816092,5
yolov8n_cls,focal_loss,9,0.5545949285562511,0.5377974637991934,0.5740289085150184,0.5563394894153614,0.5429016551360708,0.568872751860783,0.2281414516157259,0.1548562253685593,0.3014789697482005,0.354679802955665,5
yolov8n_cls,focal_loss,10,0.5517951085362157,0.5352044886361107,0.570165331020087,0.5542771737074421,0.5364881091810799,0.5751178804876769,0.2277887535126797,0.1395141964178676,0.3015557726025732,0.3559934318555008,5
yolov8n_cls,focal_loss,11,0.5478217854168796,0.533982324516417,0.5638128092712175,0.5457238864331019,0.5335482370677253,0.5588756396461199,0.24539004028337175,0.1624857551253086,0.3204167140311887,0.36978653530377664,5
yolov8n_cls,focal_loss,12,0.5453856681227055,0.5289484258276298,0.5631260128557577,0.5473865286470047,0.5320528058582926,0.561147864620478,0.22891071799903476,0.1618383707789681,0.3055510062372334,0.3563218390804598,5
yolov8n_cls,focal_loss,13,0.5433481049013892,0.5287758233677105,0.5594250645495048,0.5427818491541105,0.5284664661230516,0.557893976104279,0.25544724698995425,0.207664478162075,0.3308317336944926,0.3766830870279146,5
yolov8n_cls,focal_loss,14,0.5411314507695619,0.5266874462523234,0.5555623172247137,0.5402826506320284,0.5261671447205818,0.5530678635747562,0.2757303194138383,0.1848369254243754,0.3717292800166608,0.39638752052545156,5
yolov8n_cls,focal_loss,15,0.5393671219043028,0.5271531323347444,0.5506745041569004,0.5392955076518318,0.5225373828548124,0.5556659285462353,0.2906458044262069,0.2246523538190205,0.3798987544139007,0.41707717569786534,5
yolov8n_cls,focal_loss,16,0.5402663988341136,0.5254277710755387,0.5490373646647314,0.5430609858633066,0.5243195478356335,0.5555745287873279,0.29808933326473275,0.193092866756393,0.4169044228010647,0.41461412151067323,4
yolov8n_cls,focal_loss,17,0.5403407758484825,0.5248958976281338,0.5502145840958258,0.5380393764851324,0.5248975973998384,0.5510003963127512,0.2918042200639603,0.2001811594202898,0.4208074534161491,0.41625615763546797,4
yolov8n_cls,focal_loss,18,0.5371812876215718,0.521255720960654,0.5431906198784839,0.5371486980266171,0.5231867870575885,0.5447295695690099,0.287419576537687,0.2109365257513405,0.4170129945747726,0.41666666666666663,4
yolov8n_cls,focal_loss,19,0.535430111855216,0.5212909951884633,0.5408070368381293,0.5338496743702927,0.5208796223591897,0.5467549495900598,0.29387446251791766,0.2001811594202898,0.4418081122001752,0.4265188834154351,4
yolov8n_cls,focal_loss,20,0.536180453864049,0.5200391455149189,0.5431741006973548,0.531508085175688,0.5168600834061947,0.5456340947174674,0.29440828000125147,0.2002812184024267,0.4646777568484843,0.42857142857142855,4
yolov8n_cls,focal_loss,21,0.5346829883976855,0.5188365051532672,0.5416203125918477,0.5334745843471174,0.5201896787276996,0.5467818047612759,0.29080054319008103,0.1982762289848904,0.4498873873873874,0.42610837438423643,4
yolov8n_cls,focal_loss,22,0.5336516837872605,0.5193591634711817,0.5398689622828746,0.5312307351475278,0.5239080899258944,0.5451954634514544,0.3027923118083715,0.2027984917425008,0.4594690417410743,0.4380131362889983,4
yolov8n_cls,focal_loss,23,0.5311495191785908,0.5155493070035911,0.5388408332591735,0.5301870144597807,0.5117346639507901,0.5415514339562904,0.2914635759160364,0.2092166258659305,0.4564450062552529,0.4273399014778325,4
yolov8n_cls,focal_loss,24,0.5324237743245277,0.5209540292961107,0.5378874642987242,0.532816422616907,0.5175315649638622,0.5439143244464605,0.28927095368568645,0.2051169277245925,0.4682601624965873,0.42610837438423643,4
yolov8n_cls,focal_loss,25,0.532366604080798,0.5195806471765146,0.539067667439868,0.5311235066607276,0.5172833546335474,0.5432022063211462,0.2938095849253071,0.2069509385903201,0.4498254623665808,0.4340448823207444,3
yolov8n_cls,focal_loss,26,0.5301349418374203,0.5194939727942428,0.5378590107592631,0.5322302261955697,0.5163928845343723,0.5401743589755154,0.2898685072728689,0.1901519091869399,0.4636846213489769,0.4334975369458128,3
yolov8n_cls,focal_loss,27,0.5261947109954848,0.5190328805329301,0.5333565414580393,0.5227607399567791,0.5135260287959783,0.5319954511175797,0.34487659492479994,0.234675132085133,0.4550780577644669,0.480295566502463,2
yolov8n_cls,focal_loss,28,0.5273206383880287,0.5182136732161778,0.5364276035598795,0.5243670966824875,0.5126777496831171,0.5360564436818579,0.3381881710953777,0.2105934725780986,0.4657828696126568,0.47619047619047616,2
yolov8n_cls,focal_loss,29,0.5285082115125572,0.5184121779272552,0.5386042450978592,0.5248603026561549,0.5149700132692584,0.5347505920430514,0.33752262051155085,0.2100715322413435,0.4649737087817582,0.4745484400656814,2
yolov8n_cls,focal_loss,30,0.5289611232511189,0.5190503726106117,0.5388718738916259,0.5219117678787516,0.5110149344885094,0.5328086012689938,0.3441587537833454,0.2217142477691736,0.4666032597975172,0.4811165845648604,2
yolov8n_cls,focal_loss,31,0.5146096119143213,0.5146096119143213,0.5146096119143213,0.5154267586217138,0.5154267586217138,0.5154267586217138,0.4679159007805639,0.4679159007805639,0.4679159007805639,0.5878489326765188,1
yolov8n_cls,focal_loss,32,0.5176907237259072,0.5176907237259072,0.5176907237259072,0.5111148303071854,0.5111148303071854,0.5111148303071854,0.4678930366452997,0.4678930366452997,0.4678930366452997,0.5894909688013136,1
yolov8n_cls,standard_ce,1,1.2346982123855965,1.1918234314776053,1.2806180577286517,0.8476736706270177,0.6683608645876052,1.0215622329555318,0.5480683220821982,0.4723831861662987,0.6097365513894171,0.6962233169129721,5
yolov8n_cls,standard_ce,2,0.6117411785762632,0.5324466596483556,0.6866115278016075,0.37043595638964166,0.3125751938530181,0.4446689747824457,0.8671704874321247,0.8388379635244023,0.898781818663637,0.858456486042693,5
yolov8n_cls,standard_ce,3,0.40059988045210576,0.365567724566468,0.4501371210404984,0.3216134373318826,0.2725167299922072,0.4247806826835782,0.894205800413515,0.8659053049680658,0.923114906832298,0.8876847290640393,5
yolov8n_cls,standard_ce,4,0.3055237279290265,0.279972862076466,0.3430953275445056,0.3818932002131966,0.1799879478923793,0.8723498161986152,0.8703943279590522,0.7508947314767529,0.9369053248513218,0.8692939244663382,5
yolov8n_cls,standard_ce,5,0.24587352317906846,0.2191195872211288,0.2765568017435828,0.2389569036552471,0.1495955754285571,0.3082732526931073,0.9185575139631006,0.8879347506464793,0.961221708310452,0.9133004926108373,5
yolov8n_cls,standard_ce,6,0.2044352365071723,0.1868815119739995,0.2229398254141447,0.17079569454410387,0.1402136870340271,0.1830240191252556,0.9414014505864344,0.9291960013162022,0.9579530893191888,0.9425287356321839,5
yolov8n_cls,standard_ce,7,0.17041151912277316,0.1599890302794679,0.1920621684649288,0.1370844386765742,0.0772455890826599,0.2301775082633853,0.9556226068731423,0.9155485575219602,0.9865289563975008,0.9530377668308703,5
yolov8n_cls,standard_ce,8,0.1549480640407658,0.1346841796872538,0.1679979539202994,0.18706013951052974,0.0868403272969382,0.4993591433871164,0.9216134900166221,0.7535381452868803,0.9771324565223768,0.9284072249589492,5
yolov8n_cls,standard_ce,9,0.12822060234045934,0.1154640919556726,0.1420150579436173,0.07173054918084038,0.0585156520966238,0.0961501777832731,0.9775325842681001,0.970453657955546,0.983608086101331,0.9773399014778326,5
yolov8n_cls,standard_ce,10,0.11351267390535821,0.1045309474393856,0.1343898062389638,0.05522857093220122,0.0452256915549486,0.0787268376225614,0.9812533371754567,0.9697816054092312,0.9874322294445408,0.9816091954022989,5
yolov8n_cls,standard_ce,11,0.11013497641876416,0.0982874754888311,0.1189030727885519,0.06603203093746216,0.0425795515439486,0.1344686768251687,0.980194572959317,0.9551984938769464,0.9905362138068484,0.980623973727422,5
yolov8n_cls,standard_ce,12,0.10442681091950516,0.0950520983060759,0.1224128227831504,0.08258192695200148,0.0402184729273194,0.2007947827219865,0.9729782347875384,0.9228341066303456,0.9942489889628444,0.9753694581280788,5
yolov8n_cls,standard_ce,13,0.09163669726243387,0.0800520069085336,0.1097508113837828,0.050353404107596846,0.0442411035057677,0.0588887415150385,0.9874548745207218,0.9818864865058669,0.9911164844407064,0.986863711001642,5
yolov8n_cls,standard_ce,14,0.07494881513215901,0.0694804761971237,0.0847844987348219,0.04316984827864194,0.0301930303815354,0.0614803493243132,0.9880752650937031,0.9836955270757484,0.9902105150145978,0.9888341543513958,5
yolov8n_cls,standard_ce,15,0.06429856908810443,0.0593867909706644,0.0687067067461752,0.03673743242512596,0.0256164875034432,0.0523789785618852,0.9884807842969447,0.985874262896657,0.9925957081394636,0.987848932676519,5
yolov8n_cls,standard_ce,16,0.06649559962427361,0.0601240092767353,0.0724235657857884,0.04657556296055534,0.0248078546480677,0.0611307073402874,0.9865202539253645,0.979504375987327,0.9957205176030116,0.9865353037766831,5
yolov8n_cls,standard_ce,17,0.05958120504256682,0.0532536837273982,0.0729057131750879,0.04429766032102128,0.0246736953334733,0.0573714149550784,0.9874433929753836,0.983852866423009,0.993031622945613,0.986863711001642,5
yolov8n_cls,standard_ce,18,0.0526107104009783,0.042925509925349,0.0583417078778016,0.028341360141068937,0.0221639778984982,0.0338242458824178,0.9905702570099398,0.9830253103113514,0.9957205176030116,0.9898193760262727,5
yolov8n_cls,standard_ce,19,0.04483837641638116,0.0383435310455454,0.0500314802226,0.028042592747157556,0.0206524351805185,0.039142531568371,0.9917412782198148,0.9848833661809204,0.9955555555555556,0.9917898193760262,5
yolov8n_cls,standard_ce,20,0.0476250834176431,0.0348735668609714,0.0596059466078746,0.02985602743607866,0.0206970836728664,0.0369424685957797,0.9923306039944035,0.9881590471185846,0.9960115211338444,0.9921182266009853,5
